strain	zone	zone_mean	hap_inv	haplotype_2	inversion
NIC1802	eri6f	123.049706328907	N2-like	AB1	N2-like
NIC1802	eri6f3utr	81.14412010975	N2-like	AB1	N2-like
NIC1805	TIR1	99.7476288808302	N2-like	AB1	N2-like
NIC1805	TIR2	105.017518715738	N2-like	AB1	N2-like
NIC1805	sosi1	136.365012236873	N2-like	AB1	N2-like
NIC1805	eri6e	119.518265104655	N2-like	AB1	N2-like
NIC1805	eri6f	102.171174590594	N2-like	AB1	N2-like
NIC1805	eri6f3utr	78.763614412552	N2-like	AB1	N2-like
NIC1806	TIR1	88.7152089660143	N2-like	AB1	N2-like
NIC1806	TIR2	104.519502260125	N2-like	AB1	N2-like
NIC1806	sosi1	134.80314235182	N2-like	AB1	N2-like
NIC1806	eri6e	110.57123107752	N2-like	AB1	N2-like
NIC1806	eri6f	106.611993100337	N2-like	AB1	N2-like
NIC1806	eri6f3utr	110.265455266017	N2-like	AB1	N2-like
NIC1808	TIR1	102.54905304163	N2-like	AB1	N2-like
NIC1808	TIR2	97.5459174688264	N2-like	AB1	N2-like
NIC1808	sosi1	114.847077790521	N2-like	AB1	N2-like
NIC1808	eri6e	120.189471806911	N2-like	AB1	N2-like
NIC1808	eri6f	103.339574600878	N2-like	AB1	N2-like
NIC1808	eri6f3utr	120.523150398368	N2-like	AB1	N2-like
NIC1809	TIR1	70.4614104142582	N2-like	AB1	N2-like
NIC1809	TIR2	121.14412152074	N2-like	AB1	N2-like
NIC1809	sosi1	138.307746941838	N2-like	AB1	N2-like
NIC1809	eri6e	131.394017922739	N2-like	AB1	N2-like
NIC1809	eri6f	128.669320082707	N2-like	AB1	N2-like
NIC1809	eri6f3utr	92.6729886922709	N2-like	AB1	N2-like
NIC1810	TIR1	12.5361902560227	JU2106	JU2106	ANCeri-7
NIC1810	TIR2	16.6742765844422	JU2106	JU2106	ANCeri-7
NIC1810	sosi1	136.580771760919	JU2106	JU2106	ANCeri-7
NIC1810	eri6e	129.646814170457	JU2106	JU2106	ANCeri-7
NIC1810	eri6f	123.131704041522	JU2106	JU2106	ANCeri-7
NIC1810	eri6f3utr	17.4754567966949	JU2106	JU2106	ANCeri-7
NIC1811	TIR1	117.499134738143	N2-like	AB1	N2-like
NIC1811	TIR2	87.6120071849148	N2-like	AB1	N2-like
NIC1811	sosi1	119.316178349878	N2-like	AB1	N2-like
NIC1811	eri6e	111.222201268316	N2-like	AB1	N2-like
NIC1811	eri6f	96.5022767959847	N2-like	AB1	N2-like
NIC1811	eri6f3utr	85.7766736549575	N2-like	AB1	N2-like
NIC1812	TIR1	113.154086537317	N2-like	AB1	N2-like
NIC1812	TIR2	108.103951291853	N2-like	AB1	N2-like
NIC1812	sosi1	132.538002342091	N2-like	AB1	N2-like
NIC1812	eri6e	127.665626802844	N2-like	AB1	N2-like
NIC1812	eri6f	97.5314006690705	N2-like	AB1	N2-like
NIC1812	eri6f3utr	84.4190938951837	N2-like	AB1	N2-like
NIC1832	TIR1	108.561011207372	N2-like	AB1	N2-like
NIC1832	TIR2	94.0479438310272	N2-like	AB1	N2-like
NIC1832	sosi1	113.463367291938	N2-like	AB1	N2-like
NIC1832	eri6e	138.42471591972	N2-like	AB1	N2-like
NIC1832	eri6f	124.175957984251	N2-like	AB1	N2-like
NIC1832	eri6f3utr	94.1921908595799	N2-like	AB1	N2-like
NIC195	TIR1	21.9813212651694	JU2106	JU2106	ANCeri-7
NIC195	TIR2	24.6147183612694	JU2106	JU2106	ANCeri-7
NIC195	sosi1	234.952387569294	JU2106	JU2106	ANCeri-7
NIC195	eri6e	209.055858371277	JU2106	JU2106	ANCeri-7
NIC195	eri6f	141.563004177238	JU2106	JU2106	ANCeri-7
NIC195	eri6f3utr	11.7396222133741	JU2106	JU2106	ANCeri-7
NIC199	TIR1	124.502455204392	N2-like	AB1	N2-like
NIC199	TIR2	135.464874664423	N2-like	AB1	N2-like
NIC199	sosi1	173.233675623554	N2-like	AB1	N2-like
NIC199	eri6e	153.942492364954	N2-like	AB1	N2-like
NIC199	eri6f	122.728327321899	N2-like	AB1	N2-like
NIC199	eri6f3utr	81.3891857552514	N2-like	AB1	N2-like
NIC1	TIR1	87.2783395588184	N2-like	AB1	N2-like
NIC1	TIR2	106.805785316757	N2-like	AB1	N2-like
NIC1	sosi1	270.792889925186	N2-like	AB1	N2-like
NIC1	eri6e	158.34858148294	N2-like	AB1	N2-like
NIC1	eri6f	89.4693914383812	N2-like	AB1	N2-like
NIC1	eri6f3utr	60.6573553069361	N2-like	AB1	N2-like
NIC2021	TIR1	101.30533565399	N2-like	AB1	N2-like
NIC2021	TIR2	130.342222342383	N2-like	AB1	N2-like
NIC2021	sosi1	148.878814870496	N2-like	AB1	N2-like
NIC2021	eri6e	91.2156066180613	N2-like	AB1	N2-like
NIC2021	eri6f	83.0425615997904	N2-like	AB1	N2-like
NIC2021	eri6f3utr	75.901247485112	N2-like	AB1	N2-like
NIC2076	TIR1	89.9727252264618	N2-like	AB1	N2-like
NIC2076	TIR2	80.764227320819	N2-like	AB1	N2-like
NIC2076	sosi1	175.366461583402	N2-like	AB1	N2-like
NIC2076	eri6e	102.266697922455	N2-like	AB1	N2-like
NIC2076	eri6f	103.32206005471	N2-like	AB1	N2-like
NIC2076	eri6f3utr	92.5670178252154	N2-like	AB1	N2-like
NIC207	TIR1	116.293003701709	N2-like	AB1	N2-like
NIC207	TIR2	140.428725417506	N2-like	AB1	N2-like
NIC207	sosi1	177.335025441555	N2-like	AB1	N2-like
NIC207	eri6e	177.814051434122	N2-like	AB1	N2-like
NIC207	eri6f	96.6469851139495	N2-like	AB1	N2-like
NIC207	eri6f3utr	84.2399306631296	N2-like	AB1	N2-like
NIC231	TIR1	111.574477377634	N2-like	AB1	N2-like
NIC231	TIR2	130.823729707073	N2-like	AB1	N2-like
NIC231	sosi1	175.380258265631	N2-like	AB1	N2-like
NIC231	eri6e	181.897118298441	N2-like	AB1	N2-like
NIC231	eri6f	94.0602374248947	N2-like	AB1	N2-like
NIC231	eri6f3utr	107.214541931874	N2-like	AB1	N2-like
NIC236	TIR1	84.6974917883022	N2-like	AB1	N2-like
NIC236	TIR2	145.674480246234	N2-like	AB1	N2-like
NIC236	sosi1	180.573124512235	N2-like	AB1	N2-like
NIC236	eri6e	182.704252427135	N2-like	AB1	N2-like
NIC236	eri6f	102.818025549647	N2-like	AB1	N2-like
NIC236	eri6f3utr	76.1843843834014	N2-like	AB1	N2-like
NIC242	TIR1	81.9254131111413	N2-like	AB1	N2-like
NIC242	TIR2	96.6460833358408	N2-like	AB1	N2-like
NIC242	sosi1	168.442055108223	N2-like	AB1	N2-like
NIC242	eri6e	154.442228847896	N2-like	AB1	N2-like
NIC242	eri6f	128.544869415533	N2-like	AB1	N2-like
NIC242	eri6f3utr	103.601369114882	N2-like	AB1	N2-like
NIC251	TIR1	3.7906878406262	JU2106	JU2106	ANCeri-7
NIC251	TIR2	1.92169028861802	JU2106	JU2106	ANCeri-7
NIC251	sosi1	210.850839511149	JU2106	JU2106	ANCeri-7
NIC251	eri6e	136.128526135281	JU2106	JU2106	ANCeri-7
NIC251	eri6f	120.912122543529	JU2106	JU2106	ANCeri-7
NIC251	eri6f3utr	10.5306393967351	JU2106	JU2106	ANCeri-7
NIC252	TIR1	114.877472231518	N2-like	AB1	N2-like
NIC252	TIR2	129.720849505622	N2-like	AB1	N2-like
NIC252	sosi1	155.7263372038	N2-like	AB1	N2-like
NIC252	eri6e	135.576010218728	N2-like	AB1	N2-like
NIC252	eri6f	124.346639125332	N2-like	AB1	N2-like
NIC252	eri6f3utr	112.836860656412	N2-like	AB1	N2-like
NIC255	TIR1	99.2799008324613	N2-like	AB1	N2-like
NIC255	TIR2	141.899920693647	N2-like	AB1	N2-like
NIC255	sosi1	142.01019264323	N2-like	AB1	N2-like
NIC255	eri6e	125.157430873389	N2-like	AB1	N2-like
NIC255	eri6f	82.2140532206524	N2-like	AB1	N2-like
NIC255	eri6f3utr	78.5494176843853	N2-like	AB1	N2-like
NIC256	TIR1	123.528729146503	N2-like	AB1	N2-like
NIC256	TIR2	180.064019884575	N2-like	AB1	N2-like
NIC256	sosi1	164.652876705144	N2-like	AB1	N2-like
NIC256	eri6e	126.501789405904	N2-like	AB1	N2-like
NIC256	eri6f	123.997680835293	N2-like	AB1	N2-like
NIC256	eri6f3utr	120.534626152228	N2-like	AB1	N2-like
NIC258	TIR1	109.516006046565	N2-like	AB1	N2-like
NIC258	TIR2	136.54466087537	N2-like	AB1	N2-like
NIC258	sosi1	155.862280453162	N2-like	AB1	N2-like
NIC258	eri6e	146.470073082204	N2-like	AB1	N2-like
NIC258	eri6f	115.108031698918	N2-like	AB1	N2-like
NIC258	eri6f3utr	90.7159015727714	N2-like	AB1	N2-like
NIC259	TIR1	91.8590983669843	JU2526	JU2526	INVsosi-1
NIC259	TIR2	87.8564872437161	JU2526	JU2526	INVsosi-1
NIC259	sosi1	227.631689650467	JU2526	JU2526	INVsosi-1
NIC259	eri6e	140.375075836236	JU2526	JU2526	INVsosi-1
NIC259	eri6f	109.44171663836	JU2526	JU2526	INVsosi-1
NIC259	eri6f3utr	90.4903907264593	JU2526	JU2526	INVsosi-1
NIC260	TIR1	107.261863025871	N2-like	AB1	N2-like
NIC260	TIR2	138.988587552841	N2-like	AB1	N2-like
NIC260	sosi1	191.408509452127	N2-like	AB1	N2-like
NIC260	eri6e	106.361207477416	N2-like	AB1	N2-like
NIC260	eri6f	104.203742678347	N2-like	AB1	N2-like
NIC260	eri6f3utr	82.0093353947886	N2-like	AB1	N2-like
NIC261	TIR1	95.662581890791	N2-like	AB1	N2-like
NIC261	TIR2	100.698723740324	N2-like	AB1	N2-like
NIC261	sosi1	159.276012556473	N2-like	AB1	N2-like
NIC261	eri6e	135.019340357512	N2-like	AB1	N2-like
NIC261	eri6f	122.898985778894	N2-like	AB1	N2-like
NIC261	eri6f3utr	102.685067139497	N2-like	AB1	N2-like
NIC262	TIR1	88.0948451405913	N2-like	AB1	N2-like
NIC262	TIR2	143.140562737903	N2-like	AB1	N2-like
NIC262	sosi1	147.948366055737	N2-like	AB1	N2-like
NIC262	eri6e	98.2483236812287	N2-like	AB1	N2-like
NIC262	eri6f	103.346426206303	N2-like	AB1	N2-like
NIC262	eri6f3utr	107.996814494214	N2-like	AB1	N2-like
NIC265	TIR1	3.09168846185906	JU2106	JU2106	ANCeri-7
NIC265	TIR2	3.74499563484416	JU2106	JU2106	ANCeri-7
NIC265	sosi1	255.91547888715	JU2106	JU2106	ANCeri-7
NIC265	eri6e	146.982517788169	JU2106	JU2106	ANCeri-7
NIC265	eri6f	115.032611477258	JU2106	JU2106	ANCeri-7
NIC265	eri6f3utr	11.1545062058167	JU2106	JU2106	ANCeri-7
NIC266	TIR1	112.452738206272	N2-like	AB1	N2-like
NIC266	TIR2	98.0190774282305	N2-like	AB1	N2-like
NIC266	sosi1	155.343493873908	N2-like	AB1	N2-like
NIC266	eri6e	156.123752738911	N2-like	AB1	N2-like
NIC266	eri6f	111.803549154826	N2-like	AB1	N2-like
NIC266	eri6f3utr	101.508573173397	N2-like	AB1	N2-like
NIC267	TIR1	97.8773774240583	N2-like	AB1	N2-like
NIC267	TIR2	96.0716613962053	N2-like	AB1	N2-like
NIC267	sosi1	153.421157682878	N2-like	AB1	N2-like
NIC267	eri6e	147.003237094764	N2-like	AB1	N2-like
NIC267	eri6f	118.868423998844	N2-like	AB1	N2-like
NIC267	eri6f3utr	81.937472989157	N2-like	AB1	N2-like
NIC268	TIR1	122.772731556882	N2-like	AB1	N2-like
NIC268	TIR2	119.790713621142	N2-like	AB1	N2-like
NIC268	sosi1	137.172540265101	N2-like	AB1	N2-like
NIC268	eri6e	123.47567930771	N2-like	AB1	N2-like
NIC268	eri6f	89.4213251263787	N2-like	AB1	N2-like
NIC268	eri6f3utr	96.6326359438014	N2-like	AB1	N2-like
NIC269	TIR1	94.1863490832328	N2-like	AB1	N2-like
NIC269	TIR2	105.273737825144	N2-like	AB1	N2-like
NIC269	sosi1	154.596915151106	N2-like	AB1	N2-like
NIC269	eri6e	125.802785834022	N2-like	AB1	N2-like
NIC269	eri6f	127.654557652261	N2-like	AB1	N2-like
NIC269	eri6f3utr	90.8030930117371	N2-like	AB1	N2-like
NIC271	TIR1	132.167305695635	N2-like	AB1	N2-like
NIC271	TIR2	128.621634884246	N2-like	AB1	N2-like
NIC271	sosi1	162.00552149341	N2-like	AB1	N2-like
NIC271	eri6e	147.151167079671	N2-like	AB1	N2-like
NIC271	eri6f	137.176308177754	N2-like	AB1	N2-like
NIC271	eri6f3utr	107.803951547298	N2-like	AB1	N2-like
NIC272	TIR1	136.498845795516	N2-like	AB1	N2-like
NIC272	TIR2	123.875547790332	N2-like	AB1	N2-like
NIC272	sosi1	146.028371423141	N2-like	AB1	N2-like
NIC272	eri6e	157.650848429804	N2-like	AB1	N2-like
NIC272	eri6f	111.096415431273	N2-like	AB1	N2-like
NIC272	eri6f3utr	104.005737758031	N2-like	AB1	N2-like
NIC274	TIR1	111.560815136971	N2-like	AB1	N2-like
NIC274	TIR2	123.721839402892	N2-like	AB1	N2-like
NIC274	sosi1	121.383240030282	N2-like	AB1	N2-like
NIC274	eri6e	121.518772429265	N2-like	AB1	N2-like
NIC274	eri6f	90.8641228013733	N2-like	AB1	N2-like
NIC274	eri6f3utr	107.362195892591	N2-like	AB1	N2-like
NIC275	TIR1	117.709137947099	N2-like	AB1	N2-like
NIC275	TIR2	108.262628390964	N2-like	AB1	N2-like
NIC275	sosi1	193.151089595151	N2-like	AB1	N2-like
NIC275	eri6e	161.87860702288	N2-like	AB1	N2-like
NIC275	eri6f	120.222746462388	N2-like	AB1	N2-like
NIC275	eri6f3utr	82.8598509089726	N2-like	AB1	N2-like
NIC276	TIR1	147.231009622683	N2-like	AB1	N2-like
NIC276	TIR2	169.320715903181	N2-like	AB1	N2-like
NIC276	sosi1	138.293152863687	N2-like	AB1	N2-like
NIC276	eri6e	122.065813608308	N2-like	AB1	N2-like
NIC276	eri6f	109.75859326366	N2-like	AB1	N2-like
NIC276	eri6f3utr	84.0509311184746	N2-like	AB1	N2-like
NIC277	TIR1	109.094707652745	N2-like	AB1	N2-like
NIC277	TIR2	91.9975288583861	N2-like	AB1	N2-like
NIC277	sosi1	141.372049323867	N2-like	AB1	N2-like
NIC277	eri6e	148.382602562957	N2-like	AB1	N2-like
NIC277	eri6f	107.70831178331	N2-like	AB1	N2-like
NIC277	eri6f3utr	93.8956653936742	N2-like	AB1	N2-like
NIC2	TIR1	112.795796587174	N2-like	AB1	N2-like
NIC2	TIR2	149.776240092528	N2-like	AB1	N2-like
NIC2	sosi1	178.2167955396	N2-like	AB1	N2-like
NIC2	eri6e	180.645413661013	N2-like	AB1	N2-like
NIC2	eri6f	137.229185095776	N2-like	AB1	N2-like
NIC2	eri6f3utr	94.8400839850693	N2-like	AB1	N2-like
NIC3	TIR1	163.892161557643	N2-like	AB1	N2-like
NIC3	TIR2	150.220469699944	N2-like	AB1	N2-like
NIC3	sosi1	187.385973482863	N2-like	AB1	N2-like
NIC3	eri6e	180.264752709033	N2-like	AB1	N2-like
NIC3	eri6f	111.221829389935	N2-like	AB1	N2-like
NIC3	eri6f3utr	78.2597513935996	N2-like	AB1	N2-like
NIC501	TIR1	90.2279692685517	N2-like	AB1	N2-like
NIC501	TIR2	90.3252171140379	N2-like	AB1	N2-like
NIC501	sosi1	147.074403827286	N2-like	AB1	N2-like
NIC501	eri6e	120.91153886296	N2-like	AB1	N2-like
NIC501	eri6f	122.231939502875	N2-like	AB1	N2-like
NIC501	eri6f3utr	120.730181708196	N2-like	AB1	N2-like
NIC511	TIR1	96.1317275158194	N2-like	AB1	N2-like
NIC511	TIR2	110.04802080826	N2-like	AB1	N2-like
NIC511	sosi1	115.958317631202	N2-like	AB1	N2-like
NIC511	eri6e	105.617680387647	N2-like	AB1	N2-like
NIC511	eri6f	112.555206551352	N2-like	AB1	N2-like
NIC511	eri6f3utr	98.3631913080628	N2-like	AB1	N2-like
NIC513	TIR1	103.998474247411	N2-like	AB1	N2-like
NIC513	TIR2	102.904066425465	N2-like	AB1	N2-like
NIC513	sosi1	121.641587003958	N2-like	AB1	N2-like
NIC513	eri6e	110.061042410385	N2-like	AB1	N2-like
NIC513	eri6f	113.194459213872	N2-like	AB1	N2-like
NIC513	eri6f3utr	118.805225398818	N2-like	AB1	N2-like
NIC514	TIR1	128.60389117851	N2-like	AB1	N2-like
NIC514	TIR2	124.537906606914	N2-like	AB1	N2-like
NIC514	sosi1	128.19293756308	N2-like	AB1	N2-like
NIC514	eri6e	119.680916101495	N2-like	AB1	N2-like
NIC514	eri6f	91.6651514046243	N2-like	AB1	N2-like
NIC514	eri6f3utr	110.629333279381	N2-like	AB1	N2-like
NIC515	TIR1	101.001662349403	N2-like	AB1	N2-like
NIC515	TIR2	121.440810233576	N2-like	AB1	N2-like
NIC515	sosi1	139.12805406117	N2-like	AB1	N2-like
NIC515	eri6e	129.893392060811	N2-like	AB1	N2-like
NIC515	eri6f	94.6415047515673	N2-like	AB1	N2-like
NIC515	eri6f3utr	100.189137511269	N2-like	AB1	N2-like
NIC522	TIR1	131.80698647541	N2-like	AB1	N2-like
NIC522	TIR2	157.619989489925	N2-like	AB1	N2-like
NIC522	sosi1	130.524033641204	N2-like	AB1	N2-like
NIC522	eri6e	112.906236518634	N2-like	AB1	N2-like
NIC522	eri6f	93.9228724351062	N2-like	AB1	N2-like
NIC522	eri6f3utr	81.3015782528898	N2-like	AB1	N2-like
NIC523	TIR1	120.524231220026	N2-like	AB1	N2-like
NIC523	TIR2	128.469166736539	N2-like	AB1	N2-like
NIC523	sosi1	121.776510039293	N2-like	AB1	N2-like
NIC523	eri6e	115.849670917766	N2-like	AB1	N2-like
NIC523	eri6f	107.297447277611	N2-like	AB1	N2-like
NIC523	eri6f3utr	95.7384906035661	N2-like	AB1	N2-like
NIC526	TIR1	2.18378431008014	JU2106	JU2106	ANCeri-7
NIC526	TIR2	1.10301625271262	JU2106	JU2106	ANCeri-7
NIC526	sosi1	149.670913634366	JU2106	JU2106	ANCeri-7
NIC526	eri6e	121.767287010484	JU2106	JU2106	ANCeri-7
NIC526	eri6f	89.9863631623599	JU2106	JU2106	ANCeri-7
NIC526	eri6f3utr	7.08275330068893	JU2106	JU2106	ANCeri-7
NIC527	TIR1	108.023601014801	N2-like	AB1	N2-like
NIC527	TIR2	101.075695558958	N2-like	AB1	N2-like
NIC527	sosi1	113.82455086144	N2-like	AB1	N2-like
NIC527	eri6e	102.19747262275	N2-like	AB1	N2-like
NIC527	eri6f	107.410233248416	N2-like	AB1	N2-like
NIC527	eri6f3utr	94.9895423289373	N2-like	AB1	N2-like
NIC528	TIR1	0.274397728906784	JU2106	JU2106	ANCeri-7
NIC528	TIR2	0.0263503112909632	JU2106	JU2106	ANCeri-7
NIC528	sosi1	147.353469304292	JU2106	JU2106	ANCeri-7
NIC528	eri6e	133.923650070086	JU2106	JU2106	ANCeri-7
NIC528	eri6f	144.322159080997	JU2106	JU2106	ANCeri-7
NIC528	eri6f3utr	11.1680966011639	JU2106	JU2106	ANCeri-7
NIC529	TIR1	98.598180234947	N2-like	AB1	N2-like
NIC529	TIR2	91.6369679396391	N2-like	AB1	N2-like
NIC529	sosi1	133.417952972695	N2-like	AB1	N2-like
NIC529	eri6e	127.186328525338	N2-like	AB1	N2-like
NIC529	eri6f	101.276473203044	N2-like	AB1	N2-like
NIC529	eri6f3utr	95.8750841194711	N2-like	AB1	N2-like
PB303	TIR1	134.935257540524	N2-like	AB1	N2-like
PB303	TIR2	161.941004061363	N2-like	AB1	N2-like
PB303	sosi1	174.80727349416	N2-like	AB1	N2-like
PB303	eri6e	166.383783739469	N2-like	AB1	N2-like
PB303	eri6f	106.100635205244	N2-like	AB1	N2-like
PB303	eri6f3utr	62.701035062931	N2-like	AB1	N2-like
PS2025	TIR1	112.992269543223	N2-like	AB1	N2-like
PS2025	TIR2	153.075948852388	N2-like	AB1	N2-like
PS2025	sosi1	134.996182806272	N2-like	AB1	N2-like
PS2025	eri6e	144.825000688124	N2-like	AB1	N2-like
PS2025	eri6f	111.770154189167	N2-like	AB1	N2-like
PS2025	eri6f3utr	89.5499758053346	N2-like	AB1	N2-like
PX179	TIR1	119.799694792326	N2-like	AB1	N2-like
PX179	TIR2	113.569400454272	N2-like	AB1	N2-like
PX179	sosi1	152.156654830709	N2-like	AB1	N2-like
PX179	eri6e	165.91106887536	N2-like	AB1	N2-like
PX179	eri6f	112.131584568673	N2-like	AB1	N2-like
PX179	eri6f3utr	96.4203515392942	N2-like	AB1	N2-like
QG2075	TIR1	147.113191424212	N2-like	AB1	N2-like
QG2075	TIR2	123.763578972016	N2-like	AB1	N2-like
QG2075	sosi1	126.114339892059	N2-like	AB1	N2-like
QG2075	eri6e	112.167678213875	N2-like	AB1	N2-like
QG2075	eri6f	116.939245101002	N2-like	AB1	N2-like
QG2075	eri6f3utr	102.01579649544	N2-like	AB1	N2-like
QG2811	TIR1	87.2752343984018	CB4856-like	CB4856	CB4856-like
QG2811	TIR2	74.3632206498518	CB4856-like	CB4856	CB4856-like
QG2811	sosi1	116.521600799119	CB4856-like	CB4856	CB4856-like
QG2811	eri6e	95.7998961490461	CB4856-like	CB4856	CB4856-like
QG2811	eri6f	108.213768236044	CB4856-like	CB4856	CB4856-like
QG2811	eri6f3utr	98.8183747598758	CB4856-like	CB4856	CB4856-like
QG2813	TIR1	112.288331136666	N2-like	AB1	N2-like
QG2813	TIR2	106.753199601242	N2-like	AB1	N2-like
QG2813	sosi1	110.196660963133	N2-like	AB1	N2-like
QG2813	eri6e	102.138675468115	N2-like	AB1	N2-like
QG2813	eri6f	99.8043992881368	N2-like	AB1	N2-like
QG2813	eri6f3utr	105.712918469674	N2-like	AB1	N2-like
QG2818	TIR1	97.6647858670228	N2-like	AB1	N2-like
QG2818	TIR2	81.0804515947472	N2-like	AB1	N2-like
QG2818	sosi1	108.889733890429	N2-like	AB1	N2-like
QG2818	eri6e	111.660730165934	N2-like	AB1	N2-like
QG2818	eri6f	116.369187023498	N2-like	AB1	N2-like
QG2818	eri6f3utr	97.8468680886068	N2-like	AB1	N2-like
QG2823	TIR1	118.545350702564	JU2526	JU2526	INVsosi-1
QG2823	TIR2	91.1204101198295	JU2526	JU2526	INVsosi-1
QG2823	sosi1	149.31974318038	JU2526	JU2526	INVsosi-1
QG2823	eri6e	94.0454456609652	JU2526	JU2526	INVsosi-1
QG2823	eri6f	95.6887887851788	JU2526	JU2526	INVsosi-1
QG2823	eri6f3utr	109.54800332842	JU2526	JU2526	INVsosi-1
QG2824	TIR1	79.5115453747246	JU2526	JU2526	INVsosi-1
QG2824	TIR2	88.0372857816689	JU2526	JU2526	INVsosi-1
QG2824	sosi1	158.011381811807	JU2526	JU2526	INVsosi-1
QG2824	eri6e	96.0110445426858	JU2526	JU2526	INVsosi-1
QG2824	eri6f	88.7678932967857	JU2526	JU2526	INVsosi-1
QG2824	eri6f3utr	98.0559903658237	JU2526	JU2526	INVsosi-1
QG2825	TIR1	133.737936327555	N2-like	AB1	N2-like
QG2825	TIR2	116.566557883889	N2-like	AB1	N2-like
QG2825	sosi1	106.644254074583	N2-like	AB1	N2-like
QG2825	eri6e	86.1454405145672	N2-like	AB1	N2-like
QG2825	eri6f	102.256381168463	N2-like	AB1	N2-like
QG2825	eri6f3utr	92.3727491425305	N2-like	AB1	N2-like
QG2827	TIR1	113.566440843801	N2-like	AB1	N2-like
QG2827	TIR2	125.653790206531	N2-like	AB1	N2-like
QG2827	sosi1	107.618617995981	N2-like	AB1	N2-like
QG2827	eri6e	97.1821426950416	N2-like	AB1	N2-like
QG2827	eri6f	98.4983243461073	N2-like	AB1	N2-like
QG2827	eri6f3utr	101.847336394769	N2-like	AB1	N2-like
QG2828	TIR1	118.118098824053	N2-like	AB1	N2-like
QG2828	TIR2	104.119834193417	N2-like	AB1	N2-like
QG2828	sosi1	108.246290159153	N2-like	AB1	N2-like
QG2828	eri6e	93.8758543986184	N2-like	AB1	N2-like
QG2828	eri6f	101.309685044401	N2-like	AB1	N2-like
QG2828	eri6f3utr	102.745063237362	N2-like	AB1	N2-like
QG2832	TIR1	97.8564363087678	N2-like	AB1	N2-like
QG2832	TIR2	95.6160974348909	N2-like	AB1	N2-like
QG2832	sosi1	112.020245355808	N2-like	AB1	N2-like
QG2832	eri6e	106.458781761949	N2-like	AB1	N2-like
QG2832	eri6f	123.597360331139	N2-like	AB1	N2-like
QG2832	eri6f3utr	124.693691966433	N2-like	AB1	N2-like
QG2835	TIR1	110.951018402359	N2-like	AB1	N2-like
QG2835	TIR2	116.340745441754	N2-like	AB1	N2-like
QG2835	sosi1	112.96484463488	N2-like	AB1	N2-like
QG2835	eri6e	99.135457162376	N2-like	AB1	N2-like
QG2835	eri6f	82.43759171668	N2-like	AB1	N2-like
QG2835	eri6f3utr	111.166840412849	N2-like	AB1	N2-like
QG2836	TIR1	140.716410292401	N2-like	AB1	N2-like
QG2836	TIR2	127.448536683574	N2-like	AB1	N2-like
QG2836	sosi1	101.655866647137	N2-like	AB1	N2-like
QG2836	eri6e	100.348246540484	N2-like	AB1	N2-like
QG2836	eri6f	110.978652664337	N2-like	AB1	N2-like
QG2836	eri6f3utr	78.6805861238312	N2-like	AB1	N2-like
QG2837	TIR1	97.5792408871029	N2-like	AB1	N2-like
QG2837	TIR2	90.2874111158142	N2-like	AB1	N2-like
QG2837	sosi1	109.2703492755	N2-like	AB1	N2-like
QG2837	eri6e	94.8010563375152	N2-like	AB1	N2-like
QG2837	eri6f	95.7089226691565	N2-like	AB1	N2-like
QG2837	eri6f3utr	113.963165263279	N2-like	AB1	N2-like
QG2838	TIR1	134.282363085296	N2-like	AB1	N2-like
QG2838	TIR2	111.601518974549	N2-like	AB1	N2-like
QG2838	sosi1	103.182942295364	N2-like	AB1	N2-like
QG2838	eri6e	91.7012980870046	N2-like	AB1	N2-like
QG2838	eri6f	106.69726632234	N2-like	AB1	N2-like
QG2838	eri6f3utr	116.525021057966	N2-like	AB1	N2-like
QG2841	TIR1	96.0038809734358	N2-like	AB1	N2-like
QG2841	TIR2	95.0935500301007	N2-like	AB1	N2-like
QG2841	sosi1	202.8889130013	N2-like	AB1	N2-like
QG2841	eri6e	80.5241127183975	N2-like	AB1	N2-like
QG2841	eri6f	91.0159505435514	N2-like	AB1	N2-like
QG2841	eri6f3utr	89.1746558819917	N2-like	AB1	N2-like
QG2843	TIR1	106.200493054851	N2-like	AB1	N2-like
QG2843	TIR2	109.790455420182	N2-like	AB1	N2-like
QG2843	sosi1	103.757074278294	N2-like	AB1	N2-like
QG2843	eri6e	94.4578942959233	N2-like	AB1	N2-like
QG2843	eri6f	104.19403935735	N2-like	AB1	N2-like
QG2843	eri6f3utr	93.9022149488512	N2-like	AB1	N2-like
QG2846	TIR1	126.081206395431	N2-like	AB1	N2-like
QG2846	TIR2	121.910726355414	N2-like	AB1	N2-like
QG2846	sosi1	109.138963872988	N2-like	AB1	N2-like
QG2846	eri6e	101.850727726881	N2-like	AB1	N2-like
QG2846	eri6f	104.370876013603	N2-like	AB1	N2-like
QG2846	eri6f3utr	103.765934141454	N2-like	AB1	N2-like
QG2850	TIR1	125.536767574777	N2-like	AB1	N2-like
QG2850	TIR2	120.288700324965	N2-like	AB1	N2-like
QG2850	sosi1	107.291828567047	N2-like	AB1	N2-like
QG2850	eri6e	93.4453037193714	N2-like	AB1	N2-like
QG2850	eri6f	80.011712384903	N2-like	AB1	N2-like
QG2850	eri6f3utr	116.856946573768	N2-like	AB1	N2-like
QG2854	TIR1	115.853655995055	N2-like	AB1	N2-like
QG2854	TIR2	104.676363776648	N2-like	AB1	N2-like
